order_id,customer_id,customer_age,customer_gender,customer_country,customer_segment,is_repeat_customer,order_date,ship_date,delivery_date,order_status,product_id,product_name,brand,category,unit_price,quantity,discount_percent,discount_amount,subtotal,tax_rate,tax_amount,shipping_cost,total_amount,payment_method,shipping_method,product_rating,review_count,is_returned
ORD-107712,CUST-76263,43,Male,Germany,Bronze,1,2024-09-21,2024-09-26,2024-10-01,Delivered,PROD-5903,Board Game,VTech,Toys & Games,21.92,4,15,13.15,87.68,0.11,8.2,4.99,87.72,Google Pay,Express,4.6,4156,0
ORD-107713,CUST-58670,41,Prefer not to say,Australia,Silver,0,2022-02-23,2022-02-24,2022-03-02,Returned,PROD-9103,Jeans,Nike,Clothing,160.97,2,30,96.58,321.94,0.08,18.03,19.99,263.38,Credit Card,Standard,,4538,1
ORD-107714,CUST-62321,74,Non-Binary,Mexico,Silver,1,2024-10-19,2024-10-23,2024-11-05,Returned,PROD-9255,Board Game,Hasbro,Toys & Games,103.37,7,30,217.08,723.59,0.06,30.39,7.99,544.89,Gift Card,In-Store Pickup,,4365,1
ORD-107715,CUST-26347,46,Male,India,Bronze,1,2023-03-17,2023-03-20,2023-03-31,Processing,PROD-3440,Science Textbook,Macmillan,Books,16.95,2,25,8.47,33.9,0.11,2.8,12.99,41.22,Gift Card,Overnight,,3564,0
ORD-107716,CUST-89283,67,Male,France,Silver,0,2024-10-22,2024-10-23,2024-10-31,Cancelled,PROD-3090,Lamp,KitchenAid,Home & Kitchen,106.4,3,15,47.88,319.2,0.05,13.57,12.99,297.88,Bank Transfer,Free Shipping,,3931,0
ORD-107717,CUST-10272,65,Female,France,Platinum,1,2021-06-18,2021-06-25,2021-07-04,Shipped,PROD-3329,Science Textbook,Penguin,Books,66.58,7,5,23.3,466.06,0.09,39.85,7.99,490.6,Apple Pay,Standard,,2742,0
ORD-107718,CUST-66483,68,Prefer not to say,Germany,Platinum,0,2021-11-08,2021-11-11,2021-11-15,Shipped,PROD-5683,Business Book,Pearson,Books,47.33,5,25,59.16,236.65,0.15,26.62,12.99,217.1,Google Pay,Standard,,1497,0
ORD-107719,CUST-50331,36,Non-Binary,France,Gold,0,2024-05-06,2024-05-09,2024-05-22,Delivered,PROD-6114,LED Lights,Garmin,Automotive,296.8,10,30,890.4,2968.0,0.08,166.21,0,2243.81,Bank Transfer,Free Shipping,2.5,3202,0
ORD-107720,CUST-35932,62,Male,United States,Gold,1,2024-04-04,2024-04-09,2024-04-20,Delivered,PROD-3269,Air Freshener,WeatherTech,Automotive,235.1,1,15,35.27,235.1,0.12,23.98,7.99,231.8,Debit Card,Standard,3.9,1438,0
ORD-107721,CUST-47541,37,Prefer not to say,Canada,Silver,1,2023-03-20,2023-03-24,2023-04-03,Processing,PROD-8730,Pillow,Ninja,Home & Kitchen,41.0,4,25,41.0,164.0,0.07,8.61,4.99,136.6,Debit Card,Express,,4070,0
ORD-107722,CUST-33550,22,Female,Canada,Gold,1,2024-11-25,2024-11-29,2024-12-13,Delivered,PROD-2933,Action Figure,Playmobil,Toys & Games,143.32,1,20,28.66,143.32,0.12,13.76,12.99,141.41,Google Pay,Standard,1.9,644,0
ORD-107723,CUST-23223,29,Prefer not to say,Brazil,Silver,1,2022-03-17,2022-03-18,2022-03-28,Delivered,PROD-2300,Face Serum,Philips,Beauty & Personal Care,150.75,9,0,0.0,1356.75,0.09,122.11,7.99,1486.85,Gift Card,In-Store Pickup,2.5,955,0
ORD-107724,CUST-35685,66,Female,United States,Silver,1,2023-02-19,2023-02-23,2023-03-09,Pending,PROD-1340,Laptop,Lenovo,Electronics,1071.15,1,15,160.67,1071.15,0.1,91.05,4.99,1006.52,Google Pay,Express,,4987,0
ORD-107725,CUST-91575,59,Prefer not to say,Germany,Silver,1,2023-03-11,2023-03-17,2023-03-19,Shipped,PROD-9998,Face Wash,CeraVe,Beauty & Personal Care,172.48,6,20,206.98,1034.88,0.07,57.95,12.99,898.84,Google Pay,Standard,,935,0
ORD-107726,CUST-81586,43,Non-Binary,Australia,Gold,1,2022-11-27,2022-12-04,2022-12-17,Shipped,PROD-2278,Camera,Bose,Electronics,2285.2,3,15,1028.34,6855.6,0.07,407.91,0,6235.17,Google Pay,Free Shipping,,4691,0
ORD-107727,CUST-85843,72,Prefer not to say,India,Bronze,1,2022-10-03,2022-10-07,2022-10-19,Processing,PROD-9413,Shampoo,L'Oreal,Beauty & Personal Care,76.67,1,0,0.0,76.67,0.09,6.9,7.99,91.56,Apple Pay,Standard,,2089,0
ORD-107728,CUST-91890,42,Non-Binary,United States,Platinum,1,2022-04-17,2022-04-22,2022-04-23,Cancelled,PROD-1839,Cycling Helmet,Fitbit,Sports & Fitness,88.62,4,10,35.45,354.48,0.1,31.9,0,350.93,Google Pay,In-Store Pickup,,3151,0
ORD-107729,CUST-14128,39,Prefer not to say,Brazil,Bronze,0,2023-09-18,2023-09-18,2023-09-29,Delivered,PROD-3221,Fantasy Novel,Macmillan,Books,59.84,7,25,104.72,418.88,0.05,15.71,19.99,349.86,Debit Card,Overnight,3.7,4432,0
ORD-107730,CUST-73956,52,Male,Mexico,Platinum,0,2024-02-13,2024-02-19,2024-02-29,Delivered,PROD-6088,Moisturizer,Nivea,Beauty & Personal Care,111.01,4,25,111.01,444.04,0.1,33.3,0,366.33,Apple Pay,Overnight,1.4,1588,0
ORD-107731,CUST-79261,38,Non-Binary,Brazil,Bronze,1,2023-12-14,2023-12-19,2023-12-22,Delivered,PROD-4889,Jump Rope,Wilson,Sports & Fitness,50.3,4,15,30.18,201.2,0.12,20.52,12.99,204.53,Apple Pay,Overnight,4.7,127,0
ORD-107732,CUST-11108,19,Female,Australia,Silver,0,2024-02-24,2024-03-01,2024-03-10,Delivered,PROD-4901,Boots,Gap,Clothing,112.8,1,15,16.92,112.8,0.08,7.67,7.99,111.54,Cryptocurrency,Free Shipping,3.6,2032,0
ORD-107733,CUST-59815,21,Non-Binary,Australia,Bronze,0,2021-12-24,2021-12-27,2022-01-09,Processing,PROD-6679,Lip Balm,Braun,Beauty & Personal Care,179.22,10,25,448.05,1792.2,0.08,107.53,0,1451.68,Google Pay,Express,,2851,0
ORD-107734,CUST-71167,46,Prefer not to say,France,Silver,1,2024-09-04,2024-09-06,2024-09-17,Delivered,PROD-5968,Hair Dryer,Cetaphil,Beauty & Personal Care,93.88,4,15,56.33,375.52,0.08,25.54,0,344.73,Bank Transfer,Express,4.3,3958,0
ORD-107735,CUST-68098,37,Male,Japan,Gold,1,2022-03-25,2022-04-01,2022-04-08,Delivered,PROD-4376,LEGO Set,Nerf,Toys & Games,61.15,1,10,6.12,61.15,0.08,4.4,0,59.43,PayPal,Free Shipping,3.0,2614,0
ORD-107736,CUST-66970,52,Prefer not to say,Canada,Platinum,0,2022-11-21,2022-11-28,2022-12-01,Shipped,PROD-5304,Face Serum,Neutrogena,Beauty & Personal Care,135.32,10,0,0.0,1353.2,0.08,108.26,4.99,1466.45,Credit Card,Overnight,,763,0
ORD-107737,CUST-64126,43,Non-Binary,India,Bronze,1,2021-10-12,2021-10-12,2021-10-23,Delivered,PROD-2460,Car Seat Cover,Thule,Automotive,54.39,2,0,0.0,108.78,0.06,6.53,4.99,120.3,PayPal,Free Shipping,4.5,1392,0
ORD-107738,CUST-60274,18,Male,Brazil,Gold,1,2024-12-15,2024-12-15,2024-12-18,Delivered,PROD-3441,Jeans,Gap,Clothing,104.45,4,0,0.0,417.8,0.15,62.67,0,480.47,PayPal,Overnight,2.9,3302,0
ORD-107739,CUST-69651,56,Male,United Kingdom,Bronze,0,2023-10-22,2023-10-26,2023-11-09,Delivered,PROD-8316,Floor Mats,WeatherTech,Automotive,161.37,10,25,403.43,1613.7,0.14,169.44,0,1379.71,Bank Transfer,Standard,2.9,4206,0
ORD-107740,CUST-12529,42,Non-Binary,United States,Silver,0,2023-04-27,2023-05-04,2023-05-07,Returned,PROD-3591,Hair Dryer,Olay,Beauty & Personal Care,174.87,10,0,0.0,1748.7,0.09,157.38,0,1906.08,Credit Card,Overnight,,2385,1
ORD-107741,CUST-78849,35,Male,India,Gold,0,2022-09-15,2022-09-19,2022-09-29,Delivered,PROD-8097,Bedsheet,Cuisinart,Home & Kitchen,164.87,2,20,65.95,329.74,0.15,39.57,0,303.36,Debit Card,Standard,2.2,1726,0
ORD-107742,CUST-75812,44,Male,United Kingdom,Platinum,1,2022-12-30,2022-12-30,2023-01-11,Shipped,PROD-6843,Hair Dryer,Braun,Beauty & Personal Care,172.07,5,0,0.0,860.35,0.09,77.43,7.99,945.77,Apple Pay,Express,,967,0
ORD-107743,CUST-99230,44,Non-Binary,Japan,Gold,0,2023-07-27,2023-08-02,2023-08-06,Shipped,PROD-3812,Educational Toy,Hot Wheels,Toys & Games,194.49,6,30,350.08,1166.94,0.06,49.01,0,865.87,Apple Pay,Express,,1037,0
ORD-107744,CUST-11202,57,Male,Brazil,Bronze,0,2024-10-11,2024-10-11,2024-10-13,Pending,PROD-6802,Sunscreen SPF50,Philips,Beauty & Personal Care,15.07,8,0,0.0,120.56,0.11,13.26,12.99,146.81,Apple Pay,Overnight,,1143,0
ORD-107745,CUST-11668,35,Female,Germany,Silver,1,2024-11-18,2024-11-22,2024-11-30,Processing,PROD-1425,Doll,Barbie,Toys & Games,108.91,9,0,0.0,980.19,0.1,98.02,0,1078.21,Bank Transfer,In-Store Pickup,,1012,0
ORD-107746,CUST-40681,27,Prefer not to say,France,Gold,1,2024-12-25,2024-12-30,2025-01-06,Shipped,PROD-4532,Bedsheet,Cuisinart,Home & Kitchen,277.86,2,10,55.57,555.72,0.09,45.01,19.99,565.15,Debit Card,Express,,1138,0
ORD-107747,CUST-28363,55,Non-Binary,United States,Bronze,1,2022-08-14,2022-08-16,2022-08-23,Processing,PROD-8562,Air Fryer,Tefal,Home & Kitchen,528.17,5,10,264.08,2640.85,0.12,285.21,4.99,2666.97,Google Pay,In-Store Pickup,,4577,0
ORD-107748,CUST-48925,62,Non-Binary,United States,Bronze,0,2023-04-11,2023-04-16,2023-04-18,Delivered,PROD-2627,Action Figure,Nerf,Toys & Games,161.22,8,0,0.0,1289.76,0.13,167.67,0,1457.43,Cryptocurrency,In-Store Pickup,3.1,1344,0
ORD-107749,CUST-60992,45,Prefer not to say,Brazil,Bronze,0,2023-11-12,2023-11-17,2023-11-30,Processing,PROD-6006,Jacket,Nike,Clothing,160.74,10,10,160.74,1607.4,0.05,72.33,0,1518.99,Apple Pay,Standard,,2590,0
ORD-107750,CUST-45432,61,Prefer not to say,United States,Bronze,1,2024-01-29,2024-02-05,2024-02-13,Delivered,PROD-8478,Gym Gloves,Spalding,Sports & Fitness,18.91,9,5,8.51,170.19,0.11,17.78,19.99,199.45,Google Pay,Overnight,2.3,1600,0
ORD-107751,CUST-78744,22,Non-Binary,Germany,Platinum,1,2021-02-28,2021-03-02,2021-03-14,Cancelled,PROD-5615,Dumbbells,Decathlon,Sports & Fitness,238.87,2,15,71.66,477.74,0.08,32.49,0,438.57,Bank Transfer,Free Shipping,,1350,0
ORD-107752,CUST-18588,52,Prefer not to say,United States,Silver,1,2024-01-10,2024-01-12,2024-01-15,Returned,PROD-6543,Card Game,Hot Wheels,Toys & Games,41.79,1,15,6.27,41.79,0.09,3.2,12.99,51.71,Gift Card,In-Store Pickup,,982,1
ORD-107753,CUST-53525,54,Non-Binary,United States,Platinum,1,2024-12-10,2024-12-14,2024-12-15,Delivered,PROD-3192,Foam Roller,Fitbit,Sports & Fitness,270.63,10,5,135.31,2706.3,0.12,308.52,12.99,2892.5,Debit Card,Standard,3.3,1724,0
ORD-107754,CUST-45263,29,Non-Binary,Australia,Silver,1,2021-04-02,2021-04-03,2021-04-10,Shipped,PROD-6545,Jump Rope,Adidas,Sports & Fitness,287.17,1,20,57.43,287.17,0.11,25.27,0,255.01,Apple Pay,Standard,,760,0
ORD-107755,CUST-56925,72,Non-Binary,India,Silver,1,2022-10-30,2022-10-30,2022-11-03,Cancelled,PROD-4985,Cookware Set,KitchenAid,Home & Kitchen,236.37,3,10,70.91,709.11,0.12,76.58,0,714.78,Credit Card,Overnight,,4781,0
ORD-107756,CUST-72936,18,Non-Binary,Mexico,Bronze,0,2023-03-12,2023-03-18,2023-03-23,Shipped,PROD-7539,Monitor,Apple,Electronics,1714.78,5,0,0.0,8573.9,0.12,1028.87,19.99,9622.76,Debit Card,Standard,,2750,0
ORD-107757,CUST-98338,64,Non-Binary,Brazil,Platinum,1,2024-05-25,2024-05-30,2024-06-04,Delivered,PROD-1198,Sunscreen SPF50,The Ordinary,Beauty & Personal Care,197.6,1,20,39.52,197.6,0.08,12.65,4.99,175.72,Bank Transfer,Express,3.5,947,0
ORD-107758,CUST-77001,46,Prefer not to say,France,Bronze,0,2022-10-31,2022-11-04,2022-11-12,Cancelled,PROD-6464,Blender,Instant Pot,Home & Kitchen,173.21,10,25,433.02,1732.1,0.12,155.89,12.99,1467.96,Credit Card,Overnight,,3129,0
ORD-107759,CUST-86476,22,Female,Mexico,Platinum,1,2023-08-02,2023-08-05,2023-08-10,Delivered,PROD-1428,Shampoo,Dove,Beauty & Personal Care,175.72,4,30,210.86,702.88,0.1,49.2,19.99,561.21,Cryptocurrency,Standard,2.2,1623,0
ORD-107760,CUST-42584,40,Prefer not to say,Germany,Silver,1,2023-02-16,2023-02-22,2023-02-25,Cancelled,PROD-7023,Tire Inflator,Garmin,Automotive,253.78,8,15,304.54,2030.24,0.07,120.8,0,1846.5,Apple Pay,Overnight,,3875,0
ORD-107761,CUST-89617,66,Male,Australia,Silver,1,2023-06-02,2023-06-06,2023-06-13,Processing,PROD-8156,Yoga Mat,Under Armour,Sports & Fitness,316.85,9,15,427.75,2851.65,0.12,290.87,19.99,2734.76,Bank Transfer,Express,,2933,0
ORD-107762,CUST-81243,55,Male,Germany,Platinum,0,2022-04-30,2022-05-04,2022-05-17,Delivered,PROD-7649,Smartwatch,Logitech,Electronics,130.37,8,0,0.0,1042.96,0.1,104.3,7.99,1155.25,Bank Transfer,In-Store Pickup,1.6,9,0
ORD-107763,CUST-61288,48,Non-Binary,Canada,Bronze,1,2022-05-04,2022-05-11,2022-05-16,Delivered,PROD-2707,Smartphone,Lenovo,Electronics,644.36,9,5,289.96,5799.24,0.08,440.74,12.99,5963.01,Bank Transfer,Overnight,2.7,3252,0
ORD-107764,CUST-10693,59,Male,Mexico,Gold,0,2021-07-29,2021-07-29,2021-08-10,Delivered,PROD-2258,Perfume,The Ordinary,Beauty & Personal Care,71.27,3,25,53.45,213.81,0.07,11.23,12.99,184.58,PayPal,Overnight,2.3,3263,0
ORD-107765,CUST-55751,68,Male,India,Silver,1,2023-08-07,2023-08-09,2023-08-10,Delivered,PROD-6105,Speaker,Apple,Electronics,805.1,6,0,0.0,4830.6,0.1,483.06,19.99,5333.65,Google Pay,Overnight,3.6,3043,0
ORD-107766,CUST-32664,37,Male,United Kingdom,Silver,0,2022-09-04,2022-09-08,2022-09-15,Delivered,PROD-9565,Doll,Hot Wheels,Toys & Games,172.32,9,20,310.18,1550.88,0.09,111.66,12.99,1365.35,PayPal,Free Shipping,3.9,548,0
ORD-107767,CUST-64463,26,Female,Germany,Platinum,1,2021-11-05,2021-11-05,2021-11-10,Returned,PROD-5544,Knife Set,OXO,Home & Kitchen,247.12,7,0,0.0,1729.84,0.05,86.49,0,1816.33,Debit Card,In-Store Pickup,,1458,1
ORD-107768,CUST-67809,21,Prefer not to say,Japan,Platinum,1,2021-04-09,2021-04-12,2021-04-15,Shipped,PROD-5051,Science Textbook,Wiley,Books,77.41,5,5,19.35,387.05,0.11,40.45,7.99,416.14,Apple Pay,Free Shipping,,2754,0
ORD-107769,CUST-50372,27,Prefer not to say,Australia,Silver,0,2022-02-26,2022-02-26,2022-03-08,Cancelled,PROD-3209,Keyboard,Sony,Electronics,2425.89,9,25,5458.25,21833.01,0.09,1473.73,19.99,17868.48,Bank Transfer,Standard,,2552,0
ORD-107770,CUST-13884,18,Male,Australia,Gold,0,2021-05-17,2021-05-19,2021-05-22,Cancelled,PROD-2926,Face Serum,Cetaphil,Beauty & Personal Care,115.05,9,25,258.86,1035.45,0.13,100.96,4.99,882.54,Apple Pay,In-Store Pickup,,404,0
ORD-107771,CUST-57266,55,Female,Japan,Platinum,0,2022-04-17,2022-04-19,2022-05-03,Pending,PROD-2652,Floor Mats,WeatherTech,Automotive,292.42,4,30,350.9,1169.68,0.08,65.5,4.99,889.27,Bank Transfer,Express,,3269,0
ORD-107772,CUST-94005,20,Female,Australia,Bronze,0,2023-05-08,2023-05-13,2023-05-26,Shipped,PROD-9936,Coffee Maker,Dyson,Home & Kitchen,35.52,1,25,8.88,35.52,0.14,3.73,0,30.37,Cryptocurrency,Free Shipping,,611,0
ORD-107773,CUST-81907,64,Male,Canada,Bronze,0,2022-02-07,2022-02-09,2022-02-13,Shipped,PROD-9299,Boots,Gap,Clothing,112.67,7,30,236.61,788.69,0.12,66.25,12.99,631.32,PayPal,Standard,,4520,0
ORD-107774,CUST-14844,22,Prefer not to say,Mexico,Bronze,1,2021-06-10,2021-06-16,2021-06-28,Delivered,PROD-3839,Moisturizer,Neutrogena,Beauty & Personal Care,97.9,10,20,195.8,979.0,0.13,101.82,7.99,893.01,Apple Pay,Express,1.4,4696,0
ORD-107775,CUST-56791,29,Non-Binary,Brazil,Silver,1,2021-04-14,2021-04-15,2021-04-18,Shipped,PROD-1167,Chess Set,Hasbro,Toys & Games,14.8,4,10,5.92,59.2,0.08,4.26,0,57.54,Cryptocurrency,In-Store Pickup,,1002,0
ORD-107776,CUST-69286,25,Non-Binary,Germany,Bronze,1,2021-10-07,2021-10-13,2021-10-27,Delivered,PROD-8478,Knife Set,Tefal,Home & Kitchen,117.95,9,5,53.08,1061.55,0.12,121.02,12.99,1142.48,Debit Card,Express,1.4,4320,0
ORD-107777,CUST-68994,63,Male,Brazil,Platinum,0,2024-01-07,2024-01-08,2024-01-15,Delivered,PROD-2927,Cookware Set,Tefal,Home & Kitchen,376.63,3,10,112.99,1129.89,0.11,111.86,0,1128.76,PayPal,Standard,1.1,1490,0
ORD-107778,CUST-83405,52,Non-Binary,France,Silver,1,2022-07-19,2022-07-26,2022-07-31,Delivered,PROD-8171,LEGO Set,Melissa & Doug,Toys & Games,136.45,10,0,0.0,1364.5,0.09,122.8,7.99,1495.29,Debit Card,Free Shipping,2.3,1153,0
ORD-107779,CUST-37039,65,Male,Brazil,Platinum,1,2023-07-04,2023-07-07,2023-07-08,Delivered,PROD-7304,Laptop,JBL,Electronics,199.27,7,5,69.74,1394.89,0.08,106.01,12.99,1444.15,Bank Transfer,Standard,3.1,3531,0
ORD-107780,CUST-21674,29,Non-Binary,Brazil,Platinum,1,2024-01-31,2024-02-04,2024-02-15,Shipped,PROD-3234,Toaster,Whirlpool,Home & Kitchen,156.11,5,10,78.06,780.55,0.12,84.3,4.99,791.78,Gift Card,In-Store Pickup,,561,0
ORD-107781,CUST-11622,51,Male,United States,Bronze,1,2021-12-08,2021-12-12,2021-12-23,Delivered,PROD-7533,Body Lotion,Dove,Beauty & Personal Care,44.28,1,5,2.21,44.28,0.09,3.79,4.99,50.85,Credit Card,In-Store Pickup,1.5,3368,0
ORD-107782,CUST-26278,65,Male,United States,Silver,1,2022-12-13,2022-12-16,2022-12-18,Returned,PROD-4870,Doll,Hasbro,Toys & Games,146.48,8,25,292.96,1171.84,0.09,79.1,7.99,965.97,Apple Pay,Express,,4058,1
ORD-107783,CUST-30491,39,Male,United Kingdom,Bronze,1,2022-12-31,2023-01-03,2023-01-07,Delivered,PROD-5368,Speaker,Apple,Electronics,374.79,3,0,0.0,1124.37,0.07,78.71,12.99,1216.07,Bank Transfer,Overnight,1.0,4497,0
ORD-107784,CUST-34955,29,Prefer not to say,United States,Platinum,0,2024-08-12,2024-08-16,2024-08-20,Delivered,PROD-9595,Water Bottle,Wilson,Sports & Fitness,270.45,3,25,202.84,811.35,0.13,79.11,12.99,700.61,Credit Card,In-Store Pickup,2.5,1149,0
ORD-107785,CUST-15537,75,Female,France,Platinum,1,2021-01-24,2021-01-30,2021-02-01,Delivered,PROD-2527,LED Lights,Blackvue,Automotive,294.24,6,15,264.82,1765.44,0.07,105.04,12.99,1618.65,Apple Pay,Standard,1.2,1985,0
ORD-107786,CUST-75337,52,Prefer not to say,Japan,Silver,0,2024-01-25,2024-01-26,2024-01-29,Delivered,PROD-6106,Coffee Maker,Philips,Home & Kitchen,553.88,5,30,830.82,2769.4,0.14,271.4,0,2209.98,Credit Card,In-Store Pickup,4.7,3997,0
ORD-107787,CUST-16411,70,Non-Binary,United States,Silver,1,2023-10-13,2023-10-16,2023-10-22,Processing,PROD-3821,Dress,Puma,Clothing,134.1,7,5,46.94,938.7,0.11,98.09,0,989.85,Bank Transfer,Free Shipping,,3168,0
ORD-107788,CUST-50175,42,Female,Mexico,Gold,1,2021-04-20,2021-04-20,2021-04-26,Shipped,PROD-6309,Children's Book,Random House,Books,27.94,10,0,0.0,279.4,0.12,33.53,0,312.93,Debit Card,Overnight,,3757,0
ORD-107789,CUST-83666,25,Male,France,Platinum,1,2021-03-02,2021-03-08,2021-03-20,Delivered,PROD-6166,Water Bottle,Spalding,Sports & Fitness,340.37,4,0,0.0,1361.48,0.09,122.53,0,1484.01,Credit Card,Free Shipping,4.1,1570,0
ORD-107790,CUST-73425,48,Prefer not to say,France,Bronze,1,2024-05-27,2024-05-28,2024-05-31,Delivered,PROD-3210,Board Game,Hot Wheels,Toys & Games,233.24,1,5,11.66,233.24,0.15,33.24,19.99,274.81,Apple Pay,Free Shipping,2.7,352,0
ORD-107791,CUST-16470,32,Female,Brazil,Platinum,1,2021-08-21,2021-08-27,2021-09-05,Delivered,PROD-4592,Monitor,Bose,Electronics,2196.58,7,0,0.0,15376.06,0.09,1383.85,12.99,16772.9,Gift Card,Express,1.2,2653,0
ORD-107792,CUST-42617,74,Female,United Kingdom,Silver,0,2022-04-28,2022-04-30,2022-05-09,Delivered,PROD-2452,Sneakers,Levi's,Clothing,47.3,4,0,0.0,189.2,0.15,28.38,19.99,237.57,Gift Card,In-Store Pickup,1.1,780,0
ORD-107793,CUST-99263,26,Non-Binary,France,Silver,1,2021-02-06,2021-02-06,2021-02-15,Delivered,PROD-7278,Resistance Bands,Reebok,Sports & Fitness,234.89,6,30,422.8,1409.34,0.09,88.79,19.99,1095.32,Google Pay,Overnight,2.8,2807,0
ORD-107794,CUST-28658,34,Female,Germany,Silver,0,2021-10-19,2021-10-26,2021-11-01,Shipped,PROD-9510,Cookbook,Scholastic,Books,55.36,5,0,0.0,276.8,0.07,19.38,12.99,309.17,Bank Transfer,Standard,,1895,0
ORD-107795,CUST-73919,70,Female,United States,Platinum,0,2022-12-14,2022-12-17,2022-12-29,Delivered,PROD-3432,Mouse,Lenovo,Electronics,2247.94,3,20,1348.76,6743.82,0.09,485.56,0,5880.62,Credit Card,Free Shipping,2.0,3042,0
ORD-107796,CUST-23378,53,Non-Binary,Australia,Bronze,1,2023-11-20,2023-11-26,2023-11-29,Delivered,PROD-5032,Air Fryer,KitchenAid,Home & Kitchen,36.97,10,25,92.42,369.7,0.15,41.59,12.99,331.86,Apple Pay,Standard,5.0,584,0
ORD-107797,CUST-17157,57,Female,United Kingdom,Silver,0,2022-10-04,2022-10-09,2022-10-15,Delivered,PROD-1189,Self-Help Book,Penguin,Books,39.63,6,15,35.67,237.78,0.08,16.17,12.99,231.27,Google Pay,Overnight,1.7,1713,0
ORD-107798,CUST-18387,44,Non-Binary,Germany,Gold,0,2022-08-13,2022-08-14,2022-08-20,Returned,PROD-2822,Steering Cover,Meguiar's,Automotive,234.91,3,30,211.42,704.73,0.1,49.33,0,542.64,Apple Pay,Free Shipping,,1169,1
ORD-107799,CUST-68113,20,Female,France,Bronze,1,2023-09-22,2023-09-26,2023-10-05,Delivered,PROD-2240,Cycling Helmet,Fitbit,Sports & Fitness,386.57,1,10,38.66,386.57,0.13,45.23,0,393.14,Apple Pay,Overnight,2.2,2496,0
ORD-107800,CUST-37316,52,Male,Australia,Platinum,1,2021-09-17,2021-09-22,2021-10-04,Processing,PROD-6894,Fitness Tracker,Garmin,Sports & Fitness,198.22,1,0,0.0,198.22,0.06,11.89,4.99,215.1,Apple Pay,In-Store Pickup,,2511,0
ORD-107801,CUST-30511,35,Male,United Kingdom,Silver,0,2022-07-02,2022-07-04,2022-07-18,Pending,PROD-6863,Fiction Novel,Macmillan,Books,7.39,6,20,8.87,44.34,0.11,3.9,7.99,47.36,Cryptocurrency,Overnight,,825,0
ORD-107802,CUST-55845,58,Male,Germany,Gold,0,2023-10-21,2023-10-22,2023-10-28,Delivered,PROD-9443,Perfume,Nivea,Beauty & Personal Care,111.43,1,25,27.86,111.43,0.07,5.85,0,89.42,Gift Card,Standard,3.5,483,0
ORD-107803,CUST-76669,21,Prefer not to say,France,Bronze,1,2021-07-06,2021-07-13,2021-07-14,Delivered,PROD-1482,Car Seat Cover,AutoBot,Automotive,249.9,1,25,62.48,249.9,0.09,16.87,4.99,209.28,PayPal,Free Shipping,1.3,4415,0
ORD-107804,CUST-22173,34,Non-Binary,Brazil,Platinum,1,2021-06-16,2021-06-20,2021-06-22,Cancelled,PROD-8967,Shorts,Uniqlo,Clothing,153.25,2,15,45.98,306.5,0.14,36.47,7.99,304.98,Google Pay,Express,,3096,0
ORD-107805,CUST-25534,49,Prefer not to say,Germany,Platinum,0,2022-07-09,2022-07-13,2022-07-20,Delivered,PROD-4316,Knife Set,Tefal,Home & Kitchen,510.33,5,30,765.5,2551.65,0.13,232.2,7.99,2026.34,Apple Pay,Express,3.8,152,0
ORD-107806,CUST-70791,26,Prefer not to say,United States,Bronze,0,2021-07-13,2021-07-15,2021-07-21,Returned,PROD-1750,Hoodie,Uniqlo,Clothing,145.51,4,15,87.31,582.04,0.14,69.26,7.99,571.98,Gift Card,Free Shipping,,1018,1
ORD-107807,CUST-95570,66,Female,Australia,Platinum,0,2023-05-16,2023-05-21,2023-05-27,Delivered,PROD-5550,Car Vacuum,Thule,Automotive,152.6,2,25,76.3,305.2,0.09,20.6,19.99,269.49,Apple Pay,Free Shipping,3.0,1691,0
ORD-107808,CUST-42598,43,Female,Australia,Bronze,1,2022-10-13,2022-10-16,2022-10-17,Shipped,PROD-5714,Face Wash,L'Oreal,Beauty & Personal Care,72.37,10,0,0.0,723.7,0.14,101.32,7.99,833.01,PayPal,Standard,,1850,0
ORD-107809,CUST-61252,74,Female,India,Platinum,1,2022-07-27,2022-07-28,2022-08-11,Delivered,PROD-1015,Smartwatch,Dell,Electronics,1886.09,10,0,0.0,18860.9,0.08,1508.87,4.99,20374.76,PayPal,Free Shipping,2.7,333,0
ORD-107810,CUST-23433,60,Prefer not to say,United States,Gold,0,2022-08-29,2022-09-01,2022-09-03,Delivered,PROD-2609,Fiction Novel,Pearson,Books,32.97,5,30,49.45,164.85,0.1,11.54,0,126.94,Gift Card,In-Store Pickup,1.5,4588,0
ORD-107811,CUST-58583,39,Male,Brazil,Bronze,1,2022-02-12,2022-02-16,2022-02-23,Shipped,PROD-5037,Jacket,Adidas,Clothing,187.02,1,30,56.11,187.02,0.06,7.85,4.99,143.75,Debit Card,Express,,4578,0
ORD-107812,CUST-23060,38,Prefer not to say,Brazil,Silver,0,2021-07-27,2021-08-01,2021-08-08,Delivered,PROD-3121,Chess Set,Melissa & Doug,Toys & Games,189.02,9,25,425.3,1701.18,0.07,89.31,0,1365.19,Debit Card,Express,4.1,4705,0
ORD-107813,CUST-46476,46,Female,Canada,Platinum,1,2022-12-25,2022-12-28,2023-01-02,Delivered,PROD-5502,Face Wash,Neutrogena,Beauty & Personal Care,69.9,6,20,83.88,419.4,0.1,33.55,19.99,389.06,Credit Card,Express,3.6,661,0
