employee_id,age,gender,marital_status,country,education_level,years_of_experience,department,job_title,employment_type,remote_work,hire_date,tenure_years,base_salary,bonus_percent,bonus_amount,total_compensation,performance_rating,job_satisfaction_score,engagement_score,work_life_balance_score,manager_rating,overtime,trainings_completed,promotions_received,absences_days,attrition,attrition_reason
EMP-108955,40,Non-Binary,Widowed,Brazil,Bachelor's Degree,17,Finance,Financial Analyst,Full-Time,Hybrid,2010-07-05,14.5,158446.47,25,39611.62,198058.09,Exceeds Expectations,4.4,4.2,4.4,2.2,No,7,4,24,No,Still Employed
EMP-108956,52,Female,Widowed,Australia,Bachelor's Degree,29,HR,Compensation Analyst,Full-Time,No,2023-08-21,1.4,103615.72,20,20723.14,124338.86,Outstanding,2.7,1.8,2.0,2.4,No,9,3,26,Yes,Laid Off
EMP-108957,60,Female,Single,United Kingdom,PhD,10,Finance,Budget Analyst,Contract,No,2014-03-09,10.8,124332.32,0,0.0,124332.32,Outstanding,1.3,4.2,2.4,2.0,Yes,4,2,15,No,Still Employed
EMP-108958,31,Female,Married,United Kingdom,Master's Degree,7,HR,Compensation Analyst,Full-Time,Hybrid,2014-07-06,10.5,100396.43,0,0.0,100396.43,Outstanding,3.7,1.0,2.1,1.2,Yes,5,5,1,No,Still Employed
EMP-108959,39,Prefer not to say,Divorced,Singapore,High School,6,Finance,Accountant,Full-Time,No,2010-11-21,14.1,41207.31,5,2060.37,43267.68,Meets Expectations,2.7,2.8,3.6,2.2,Yes,0,4,28,No,Still Employed
EMP-108960,31,Female,Married,Australia,Master's Degree,4,Product,Head of Product,Full-Time,No,2018-02-11,6.9,148751.88,20,29750.38,178502.26,Meets Expectations,3.2,1.9,2.7,4.8,Yes,9,0,12,Yes,Resigned
EMP-108961,56,Prefer not to say,Married,United Kingdom,Bachelor's Degree,22,Data Science,Data Analyst,Full-Time,No,2018-01-16,7.0,178063.97,20,35612.79,213676.76,Outstanding,3.8,2.8,2.2,3.1,No,8,5,8,No,Still Employed
EMP-108962,59,Non-Binary,Divorced,France,Bachelor's Degree,22,HR,Recruiter,Part-Time,No,2020-04-28,4.7,168218.86,25,42054.71,210273.57,Outstanding,4.4,3.6,3.6,3.6,No,10,3,25,No,Still Employed
EMP-108963,24,Female,Divorced,France,Master's Degree,2,HR,Recruiter,Part-Time,No,2013-02-28,11.8,77335.46,5,3866.77,81202.23,Exceeds Expectations,2.4,3.3,1.1,4.1,Yes,10,4,3,Yes,Resigned
EMP-108964,53,Male,Married,Brazil,Master's Degree,1,HR,HR Manager,Contract,Hybrid,2017-05-05,7.7,154693.99,5,7734.7,162428.69,Exceeds Expectations,2.4,3.3,3.2,1.0,Yes,4,5,18,No,Still Employed
EMP-108965,29,Non-Binary,Divorced,Australia,High School,4,Finance,CFO,Full-Time,Hybrid,2011-02-03,13.9,71041.92,20,14208.38,85250.3,Meets Expectations,3.0,1.9,2.9,3.6,No,4,5,1,No,Still Employed
EMP-108966,29,Non-Binary,Married,UAE,Associate Degree,6,Data Science,Data Scientist,Full-Time,No,2018-11-16,6.1,82140.05,5,4107.0,86247.05,Meets Expectations,1.7,2.9,4.6,3.9,No,1,4,5,No,Still Employed
EMP-108967,52,Female,Divorced,Brazil,Master's Degree,22,Customer Support,Support Manager,Part-Time,Yes,2012-12-02,12.1,150475.03,5,7523.75,157998.78,Needs Improvement,4.6,1.0,3.5,2.1,No,9,4,11,No,Still Employed
EMP-108968,40,Prefer not to say,Divorced,United States,Bachelor's Degree,6,HR,Compensation Analyst,Part-Time,No,2022-01-13,3.0,98797.21,5,4939.86,103737.07,Exceeds Expectations,1.2,2.3,1.8,1.5,Yes,8,1,10,No,Still Employed
EMP-108969,33,Non-Binary,Single,Germany,PhD,2,HR,Recruiter,Full-Time,No,2019-03-22,5.8,86209.46,20,17241.89,103451.35,Outstanding,3.1,4.7,3.7,4.5,Yes,7,1,27,No,Still Employed
EMP-108970,30,Non-Binary,Widowed,Australia,PhD,8,Product,Product Owner,Full-Time,No,2022-07-14,2.5,169505.2,0,0.0,169505.2,Outstanding,3.1,4.2,1.9,2.6,Yes,5,0,22,No,Still Employed
EMP-108971,39,Female,Divorced,India,Associate Degree,6,Sales,VP of Sales,Full-Time,No,2016-02-28,8.8,167458.52,0,0.0,167458.52,Meets Expectations,4.3,3.7,4.9,4.0,No,0,3,21,No,Still Employed
EMP-108972,46,Non-Binary,Married,Singapore,High School,1,Customer Support,Support Manager,Contract,No,2012-04-07,12.7,166226.17,0,0.0,166226.17,Meets Expectations,1.0,4.6,1.7,4.0,No,9,3,20,No,Still Employed
EMP-108973,23,Male,Single,United Kingdom,High School,1,Product,Head of Product,Contract,No,2012-03-27,12.8,165647.29,5,8282.36,173929.65,Needs Improvement,1.9,1.7,4.7,4.0,No,7,4,30,No,Still Employed
EMP-108974,51,Female,Married,Canada,Master's Degree,8,Sales,Sales Manager,Full-Time,Yes,2014-07-17,10.5,45150.44,0,0.0,45150.44,Meets Expectations,4.2,2.1,1.2,2.0,No,8,4,9,No,Still Employed
EMP-108975,26,Prefer not to say,Married,Singapore,Master's Degree,4,Data Science,Data Scientist,Full-Time,Hybrid,2022-07-25,2.4,99755.24,25,24938.81,124694.05,Meets Expectations,4.2,3.2,4.6,4.8,No,6,1,7,No,Still Employed
EMP-108976,36,Female,Single,Brazil,Bachelor's Degree,5,Sales,BDR,Remote,No,2015-08-28,9.4,83153.14,0,0.0,83153.14,Meets Expectations,2.5,2.1,1.7,3.5,Yes,1,2,29,No,Still Employed
EMP-108977,58,Non-Binary,Single,Singapore,Bachelor's Degree,13,Finance,Budget Analyst,Full-Time,No,2011-07-23,13.5,136224.0,25,34056.0,170280.0,Meets Expectations,4.0,3.2,2.6,2.3,Yes,9,5,25,No,Still Employed
EMP-108978,34,Non-Binary,Widowed,India,Master's Degree,1,Data Science,AI Researcher,Full-Time,Hybrid,2021-04-30,3.7,131240.81,10,13124.08,144364.89,Needs Improvement,3.8,3.0,3.7,4.5,Yes,2,0,23,No,Still Employed
EMP-108979,42,Female,Married,Canada,Associate Degree,14,Data Science,AI Researcher,Full-Time,Yes,2010-08-18,14.4,132229.0,0,0.0,132229.0,Exceeds Expectations,4.4,4.7,3.6,2.4,Yes,7,4,6,No,Still Employed
EMP-108980,45,Male,Widowed,France,PhD,13,Operations,Process Analyst,Full-Time,No,2019-03-08,5.8,45345.07,25,11336.27,56681.34,Exceeds Expectations,2.5,3.7,2.9,2.9,Yes,1,3,3,No,Still Employed
EMP-108981,35,Male,Single,France,Master's Degree,7,Sales,Account Executive,Full-Time,No,2013-08-13,11.4,121064.65,5,6053.23,127117.88,Exceeds Expectations,4.7,2.1,3.6,2.5,No,1,5,2,No,Still Employed
EMP-108982,50,Female,Widowed,United Kingdom,High School,2,Engineering,Tech Lead,Full-Time,No,2010-03-15,14.8,88607.15,15,13291.07,101898.22,Meets Expectations,2.4,1.3,4.4,4.3,Yes,2,2,2,No,Still Employed
EMP-108983,23,Female,Single,United States,High School,0,Product,Product Analyst,Full-Time,No,2019-09-25,5.3,30581.53,20,6116.31,36697.84,Exceeds Expectations,3.8,1.3,3.1,1.9,No,5,4,1,No,Still Employed
EMP-108984,22,Female,Divorced,United Kingdom,Bachelor's Degree,0,Product,Product Analyst,Full-Time,No,2024-01-14,1.0,59030.84,10,5903.08,64933.92,Meets Expectations,3.4,2.5,4.6,1.3,Yes,3,0,9,No,Still Employed
EMP-108985,54,Prefer not to say,Single,United States,Master's Degree,28,Engineering,Software Engineer,Full-Time,No,2020-06-06,4.6,139948.33,25,34987.08,174935.41,Exceeds Expectations,2.7,1.1,4.9,3.1,No,0,4,26,No,Still Employed
EMP-108986,49,Non-Binary,Widowed,Canada,Associate Degree,19,Data Science,BI Developer,Full-Time,Yes,2017-07-01,7.5,66237.72,0,0.0,66237.72,Exceeds Expectations,2.2,4.4,3.1,2.6,Yes,0,3,0,No,Still Employed
EMP-108987,54,Female,Divorced,France,Associate Degree,25,Data Science,AI Researcher,Full-Time,Hybrid,2022-04-06,2.7,110797.37,15,16619.61,127416.98,Exceeds Expectations,2.5,3.5,3.3,2.2,No,6,4,8,No,Still Employed
EMP-108988,32,Female,Married,Canada,Associate Degree,5,Legal,Legal Counsel,Full-Time,Hybrid,2021-09-29,3.3,175778.14,5,8788.91,184567.05,Exceeds Expectations,2.4,1.5,2.6,1.4,Yes,1,1,7,No,Still Employed
EMP-108989,49,Female,Single,Brazil,High School,13,Sales,BDR,Full-Time,Yes,2010-03-27,14.8,143480.74,15,21522.11,165002.85,Exceeds Expectations,3.8,2.3,3.8,4.3,Yes,10,3,16,Yes,Retired
EMP-108990,44,Prefer not to say,Widowed,India,High School,14,Sales,Sales Representative,Part-Time,Yes,2020-11-28,4.1,72635.85,10,7263.59,79899.44,Meets Expectations,4.4,3.7,1.1,2.8,Yes,7,3,23,Yes,Resigned
EMP-108991,38,Male,Widowed,Germany,Master's Degree,12,Legal,Attorney,Full-Time,Hybrid,2014-02-23,10.9,123272.03,20,24654.41,147926.44,Meets Expectations,1.5,1.0,2.0,3.3,No,0,5,16,No,Still Employed
EMP-108992,47,Non-Binary,Single,France,PhD,10,Legal,Compliance Officer,Full-Time,No,2010-09-21,14.3,161028.21,20,32205.64,193233.85,Meets Expectations,3.5,1.6,4.4,1.5,No,5,5,4,No,Still Employed
EMP-108993,48,Non-Binary,Single,Canada,High School,12,Engineering,DevOps Engineer,Full-Time,No,2017-01-10,8.0,133252.35,10,13325.24,146577.59,Meets Expectations,1.6,4.3,1.6,3.3,Yes,0,1,21,No,Still Employed
EMP-108994,52,Non-Binary,Divorced,India,PhD,14,Finance,CFO,Contract,No,2013-11-13,11.1,143389.64,20,28677.93,172067.57,Exceeds Expectations,2.3,2.6,2.6,1.2,Yes,4,4,28,No,Still Employed
EMP-108995,51,Non-Binary,Divorced,Singapore,Master's Degree,27,Finance,Budget Analyst,Full-Time,No,2018-05-24,6.6,91301.49,15,13695.22,104996.71,Exceeds Expectations,4.1,4.0,1.7,1.3,Yes,9,4,30,No,Still Employed
EMP-108996,33,Non-Binary,Divorced,Canada,Bachelor's Degree,11,Data Science,Data Analyst,Full-Time,Hybrid,2013-12-31,11.0,143024.87,25,35756.22,178781.09,Exceeds Expectations,3.7,3.2,3.5,1.4,Yes,5,2,28,No,Still Employed
EMP-108997,47,Non-Binary,Single,United States,PhD,3,Product,Product Analyst,Full-Time,Yes,2015-01-02,10.0,111183.0,5,5559.15,116742.15,Meets Expectations,3.2,2.9,1.6,1.7,Yes,6,0,29,No,Still Employed
EMP-108998,22,Non-Binary,Single,Canada,PhD,0,Engineering,Senior Engineer,Full-Time,No,2011-09-09,13.3,115739.41,25,28934.85,144674.26,Exceeds Expectations,2.5,2.2,2.5,4.7,Yes,10,0,29,No,Still Employed
EMP-108999,49,Male,Widowed,United States,PhD,22,Data Science,ML Engineer,Full-Time,No,2020-11-16,4.1,93041.37,25,23260.34,116301.71,Meets Expectations,4.2,2.9,3.3,2.6,No,9,1,18,No,Still Employed
EMP-109000,62,Non-Binary,Widowed,Australia,PhD,15,Data Science,Data Scientist,Full-Time,Hybrid,2013-11-05,11.2,103238.96,10,10323.9,113562.86,Meets Expectations,4.9,1.6,4.1,3.4,No,2,1,30,No,Still Employed
EMP-109001,45,Male,Widowed,India,Associate Degree,15,Marketing,SEO Specialist,Part-Time,Yes,2019-01-01,6.0,59596.73,20,11919.35,71516.08,Outstanding,4.6,3.6,2.9,3.1,Yes,2,2,18,No,Still Employed
EMP-109002,46,Female,Widowed,Canada,Associate Degree,15,Data Science,Data Scientist,Full-Time,Yes,2016-02-02,8.9,31769.4,20,6353.88,38123.28,Meets Expectations,1.4,3.5,3.3,2.2,No,2,1,21,Yes,Resigned
EMP-109003,58,Prefer not to say,Divorced,UAE,Associate Degree,19,HR,HR Coordinator,Full-Time,No,2013-08-23,11.4,47787.54,25,11946.89,59734.43,Meets Expectations,1.3,1.3,2.5,1.8,Yes,2,0,23,No,Still Employed
EMP-109004,57,Prefer not to say,Divorced,Canada,Bachelor's Degree,18,Operations,Supply Chain Manager,Part-Time,No,2011-02-04,13.9,98065.28,10,9806.53,107871.81,Exceeds Expectations,3.3,4.8,4.2,4.2,No,1,2,23,No,Still Employed
EMP-109005,51,Prefer not to say,Widowed,Germany,High School,3,Finance,Budget Analyst,Full-Time,No,2023-09-06,1.3,63575.31,20,12715.06,76290.37,Exceeds Expectations,4.2,4.4,2.0,3.6,No,1,2,16,No,Still Employed
EMP-109006,32,Male,Widowed,United States,PhD,0,HR,HR Manager,Contract,No,2019-03-05,5.8,161205.96,5,8060.3,169266.26,Meets Expectations,2.9,3.7,4.5,4.7,No,8,1,5,No,Still Employed
EMP-109007,54,Male,Married,Canada,Bachelor's Degree,2,Sales,VP of Sales,Full-Time,No,2021-08-19,3.4,168478.72,25,42119.68,210598.4,Meets Expectations,2.8,4.1,3.0,1.4,Yes,7,0,4,No,Still Employed
EMP-109008,28,Female,Widowed,Singapore,Associate Degree,2,Operations,Operations Analyst,Remote,Hybrid,2021-07-20,3.5,89022.28,25,22255.57,111277.85,Meets Expectations,3.3,4.3,1.5,1.4,Yes,4,0,21,No,Still Employed
EMP-109009,27,Prefer not to say,Single,Singapore,Master's Degree,2,Engineering,Tech Lead,Full-Time,No,2014-04-05,10.7,77998.28,15,11699.74,89698.02,Exceeds Expectations,4.5,3.7,1.6,3.3,No,4,0,21,No,Still Employed
EMP-109010,23,Female,Divorced,Canada,Bachelor's Degree,1,Finance,Accountant,Contract,Hybrid,2023-05-22,1.6,161354.32,0,0.0,161354.32,Exceeds Expectations,3.0,4.4,1.4,4.1,No,10,2,29,No,Still Employed
EMP-109011,36,Male,Married,UAE,Bachelor's Degree,5,Finance,Budget Analyst,Full-Time,No,2012-06-10,12.6,173416.75,20,34683.35,208100.1,Exceeds Expectations,2.7,2.7,1.4,3.8,Yes,0,1,5,No,Still Employed
EMP-109012,60,Female,Married,United Kingdom,Bachelor's Degree,8,Marketing,Content Strategist,Full-Time,Yes,2014-06-12,10.6,173379.24,0,0.0,173379.24,Exceeds Expectations,3.7,4.5,4.2,4.2,Yes,10,2,13,No,Still Employed
EMP-109013,23,Prefer not to say,Divorced,France,Bachelor's Degree,1,Data Science,Data Scientist,Full-Time,No,2011-07-29,13.4,162987.04,15,24448.06,187435.1,Exceeds Expectations,2.3,4.4,3.7,3.8,No,8,2,3,No,Still Employed
EMP-109014,23,Female,Single,France,High School,1,Data Science,Data Analyst,Full-Time,Hybrid,2014-11-05,10.2,72586.35,15,10887.95,83474.3,Outstanding,1.0,2.3,3.1,4.2,No,10,4,8,No,Still Employed
EMP-109015,44,Prefer not to say,Widowed,India,Associate Degree,6,Sales,Account Executive,Full-Time,Hybrid,2019-10-18,5.2,93354.97,0,0.0,93354.97,Needs Improvement,2.7,3.3,4.7,1.9,No,3,1,25,Yes,Retired
EMP-109016,57,Female,Married,Singapore,Master's Degree,5,Data Science,Data Scientist,Full-Time,Yes,2012-04-07,12.7,119852.71,15,17977.91,137830.62,Exceeds Expectations,4.0,3.8,3.0,3.7,No,7,4,2,No,Still Employed
EMP-109017,57,Male,Divorced,Singapore,High School,30,HR,Recruiter,Full-Time,Yes,2012-10-24,12.2,98418.53,20,19683.71,118102.24,Needs Improvement,3.5,1.3,2.6,5.0,Yes,4,2,9,Yes,Laid Off
EMP-109018,45,Female,Single,Germany,Associate Degree,20,Legal,Attorney,Full-Time,Yes,2019-09-17,5.3,71420.64,0,0.0,71420.64,Meets Expectations,3.0,1.5,4.2,3.2,Yes,2,5,26,No,Still Employed
EMP-109019,38,Prefer not to say,Widowed,United Kingdom,PhD,16,Operations,Operations Analyst,Full-Time,Hybrid,2021-12-18,3.0,152076.33,5,7603.82,159680.15,Meets Expectations,1.7,4.3,3.3,3.4,Yes,10,1,28,Yes,Laid Off
EMP-109020,46,Male,Divorced,Singapore,High School,12,Legal,Compliance Officer,Remote,No,2013-02-28,11.8,130018.22,15,19502.73,149520.95,Meets Expectations,4.1,4.8,1.7,4.6,Yes,2,5,29,Yes,Resigned
EMP-109021,31,Female,Single,United Kingdom,Associate Degree,6,Engineering,Tech Lead,Full-Time,Yes,2022-11-01,2.2,118205.71,15,17730.86,135936.57,Meets Expectations,3.8,3.0,2.5,4.6,No,0,1,8,No,Still Employed
EMP-109022,22,Female,Widowed,Brazil,Bachelor's Degree,0,Finance,Financial Analyst,Full-Time,Hybrid,2010-04-05,14.8,58578.75,20,11715.75,70294.5,Exceeds Expectations,2.2,4.4,2.4,3.7,No,1,5,8,No,Still Employed
EMP-109023,40,Male,Divorced,France,High School,17,Engineering,Software Engineer,Full-Time,Hybrid,2010-05-12,14.6,57646.38,0,0.0,57646.38,Meets Expectations,2.6,2.7,2.5,4.2,Yes,2,5,7,No,Still Employed
EMP-109024,32,Female,Married,Australia,Master's Degree,4,Customer Support,Support Manager,Full-Time,Yes,2018-09-15,6.3,43165.18,25,10791.3,53956.48,Needs Improvement,1.6,3.5,2.5,2.2,No,2,3,8,No,Still Employed
EMP-109025,35,Female,Widowed,United Kingdom,High School,11,Customer Support,Team Lead,Full-Time,No,2015-09-23,9.3,78611.39,25,19652.85,98264.24,Exceeds Expectations,4.5,1.2,3.6,1.3,No,5,4,18,No,Still Employed
EMP-109026,36,Non-Binary,Divorced,Canada,High School,2,HR,Compensation Analyst,Full-Time,Hybrid,2023-09-10,1.3,84407.57,0,0.0,84407.57,Exceeds Expectations,3.4,2.8,3.6,2.8,No,2,4,22,Yes,Retired
EMP-109027,49,Male,Single,UAE,Bachelor's Degree,26,Sales,Account Executive,Full-Time,No,2020-01-24,4.9,117024.76,15,17553.71,134578.47,Exceeds Expectations,4.2,1.7,4.7,2.0,No,2,3,3,Yes,Retired
EMP-109028,32,Non-Binary,Widowed,Canada,High School,0,Operations,Process Analyst,Full-Time,Hybrid,2010-04-27,14.7,57622.04,20,11524.41,69146.45,Exceeds Expectations,4.1,3.3,2.6,3.7,No,2,3,22,No,Still Employed
EMP-109029,59,Male,Single,United Kingdom,Master's Degree,30,Marketing,Marketing Analyst,Contract,No,2021-10-27,3.2,116634.67,5,5831.73,122466.4,Exceeds Expectations,4.1,1.1,3.2,2.9,Yes,1,5,15,No,Still Employed
EMP-109030,52,Male,Single,Germany,High School,28,Product,Head of Product,Full-Time,No,2017-11-04,7.2,172768.29,15,25915.24,198683.53,Outstanding,1.7,4.5,3.5,4.1,Yes,5,0,19,No,Still Employed
EMP-109031,55,Female,Single,Germany,Master's Degree,5,Customer Support,Support Manager,Contract,Hybrid,2015-04-07,9.7,110675.58,20,22135.12,132810.7,Needs Improvement,4.7,3.7,3.1,4.7,No,1,0,6,Yes,Retired
EMP-109032,39,Prefer not to say,Single,Australia,Associate Degree,10,Sales,Account Executive,Remote,No,2023-07-08,1.5,129074.75,15,19361.21,148435.96,Meets Expectations,2.6,2.1,1.4,4.0,No,2,1,3,No,Still Employed
EMP-109033,27,Female,Single,Germany,Associate Degree,4,Operations,COO,Full-Time,No,2017-11-29,7.1,35081.28,20,7016.26,42097.54,Meets Expectations,1.0,3.3,4.4,3.3,No,1,5,29,Yes,Laid Off
EMP-109034,57,Prefer not to say,Single,France,High School,23,Engineering,Senior Engineer,Part-Time,Hybrid,2020-12-20,4.0,131862.87,20,26372.57,158235.44,Meets Expectations,4.6,3.1,3.5,4.0,Yes,3,5,26,No,Still Employed
EMP-109035,58,Male,Widowed,Singapore,Bachelor's Degree,23,Data Science,BI Developer,Full-Time,Hybrid,2023-05-18,1.6,54545.2,15,8181.78,62726.98,Meets Expectations,2.7,2.7,4.1,1.9,No,1,0,28,Yes,Resigned
EMP-109036,60,Prefer not to say,Married,India,Master's Degree,28,Customer Support,Support Manager,Full-Time,No,2012-02-20,12.9,44214.97,15,6632.25,50847.22,Exceeds Expectations,1.8,1.9,3.1,2.0,No,7,2,13,No,Still Employed
EMP-109037,30,Female,Married,Australia,High School,4,Legal,Paralegal,Remote,Hybrid,2010-07-18,14.5,55697.51,0,0.0,55697.51,Exceeds Expectations,4.0,1.9,3.4,2.8,No,7,5,10,No,Still Employed
EMP-109038,44,Non-Binary,Single,United Kingdom,PhD,5,HR,Recruiter,Part-Time,Hybrid,2019-06-03,5.6,54154.48,10,5415.45,59569.93,Meets Expectations,1.1,4.1,3.7,2.1,No,6,4,8,No,Still Employed
EMP-109039,51,Male,Divorced,India,Bachelor's Degree,11,Engineering,QA Engineer,Full-Time,Hybrid,2014-12-05,10.1,159165.62,20,31833.12,190998.74,Meets Expectations,2.1,1.3,5.0,4.2,Yes,10,2,10,No,Still Employed
EMP-109040,39,Non-Binary,Divorced,Australia,High School,1,Customer Support,Support Agent,Contract,No,2022-10-08,2.2,110257.05,15,16538.56,126795.61,Needs Improvement,2.4,1.7,1.9,1.0,No,0,3,29,No,Still Employed
EMP-109041,28,Non-Binary,Married,Australia,Master's Degree,6,Data Science,AI Researcher,Full-Time,Yes,2017-10-02,7.3,129536.08,15,19430.41,148966.49,Meets Expectations,1.2,1.0,4.4,3.4,Yes,9,1,17,No,Still Employed
EMP-109042,52,Female,Married,Brazil,Bachelor's Degree,8,Operations,Logistics Coordinator,Full-Time,Hybrid,2010-05-19,14.6,35887.84,15,5383.18,41271.02,Meets Expectations,2.8,4.5,2.7,2.8,No,6,4,18,No,Still Employed
EMP-109043,62,Prefer not to say,Widowed,France,Associate Degree,17,Finance,Accountant,Part-Time,No,2020-01-19,5.0,167399.0,20,33479.8,200878.8,Outstanding,2.6,3.4,2.2,5.0,No,0,4,0,No,Still Employed
EMP-109044,22,Male,Widowed,United Kingdom,PhD,0,Marketing,Brand Manager,Full-Time,No,2012-03-19,12.8,50772.97,5,2538.65,53311.62,Needs Improvement,4.9,2.1,4.5,4.9,No,0,2,7,Yes,Retired
EMP-109045,33,Male,Divorced,Germany,Associate Degree,7,Operations,Supply Chain Manager,Full-Time,No,2022-10-30,2.2,101702.6,0,0.0,101702.6,Exceeds Expectations,4.2,1.1,3.5,4.2,Yes,3,2,21,No,Still Employed
EMP-109046,34,Male,Divorced,Australia,High School,10,Sales,Sales Manager,Full-Time,Hybrid,2023-12-29,1.0,116013.27,5,5800.66,121813.93,Exceeds Expectations,3.5,2.5,1.4,1.8,No,9,5,15,No,Still Employed
EMP-109047,42,Female,Single,Brazil,Associate Degree,20,Product,Product Manager,Full-Time,No,2010-04-16,14.7,95452.9,5,4772.65,100225.55,Meets Expectations,1.2,1.6,2.6,4.7,Yes,3,3,18,No,Still Employed
EMP-109048,31,Prefer not to say,Married,United States,Bachelor's Degree,3,Product,Product Manager,Contract,No,2011-01-10,14.0,176650.69,20,35330.14,211980.83,Exceeds Expectations,4.1,1.1,1.5,1.5,No,4,0,8,No,Still Employed
EMP-109049,30,Non-Binary,Married,France,PhD,7,Engineering,Software Engineer,Part-Time,Hybrid,2020-03-02,4.8,97466.96,0,0.0,97466.96,Exceeds Expectations,2.6,4.5,2.5,2.0,No,8,5,3,No,Still Employed
EMP-109050,61,Prefer not to say,Single,France,High School,24,Sales,Sales Representative,Full-Time,No,2022-11-16,2.1,143599.44,25,35899.86,179499.3,Exceeds Expectations,2.1,3.4,3.6,1.6,No,8,4,5,Yes,Retired
EMP-109051,59,Prefer not to say,Divorced,India,PhD,10,Engineering,DevOps Engineer,Full-Time,No,2024-06-22,0.5,32202.33,25,8050.58,40252.91,Meets Expectations,3.2,4.3,1.6,1.6,Yes,4,3,23,No,Still Employed
EMP-109052,37,Non-Binary,Divorced,UAE,High School,14,Engineering,Software Engineer,Full-Time,Hybrid,2015-08-19,9.4,160419.28,15,24062.89,184482.17,Outstanding,2.5,2.8,2.1,3.0,Yes,8,5,23,No,Still Employed
EMP-109053,62,Prefer not to say,Married,France,Master's Degree,10,Legal,Compliance Officer,Full-Time,Yes,2016-05-17,8.6,48803.05,25,12200.76,61003.81,Needs Improvement,2.2,4.0,1.5,4.7,No,7,0,15,No,Still Employed
EMP-109054,25,Female,Divorced,France,High School,3,Engineering,DevOps Engineer,Full-Time,Hybrid,2020-04-10,4.7,155683.5,15,23352.53,179036.03,Meets Expectations,2.1,1.5,2.6,2.1,No,2,0,29,No,Still Employed
EMP-109055,45,Prefer not to say,Single,United Kingdom,Associate Degree,8,Data Science,AI Researcher,Full-Time,Hybrid,2012-10-29,12.2,45180.86,15,6777.13,51957.99,Exceeds Expectations,2.0,4.1,1.9,4.0,Yes,5,4,20,No,Still Employed
EMP-109056,44,Male,Widowed,United Kingdom,PhD,22,HR,Compensation Analyst,Full-Time,No,2017-08-07,7.4,99202.68,15,14880.4,114083.08,Exceeds Expectations,3.1,1.2,2.0,4.0,No,3,0,26,No,Still Employed
EMP-109057,31,Male,Widowed,UAE,High School,9,Customer Support,Support Manager,Full-Time,No,2018-07-03,6.5,30777.51,5,1538.88,32316.39,Meets Expectations,2.1,1.8,1.2,4.7,Yes,1,5,7,No,Still Employed
EMP-109058,30,Female,Widowed,United Kingdom,Associate Degree,0,Operations,Process Analyst,Full-Time,Hybrid,2014-04-14,10.7,50290.67,0,0.0,50290.67,Exceeds Expectations,2.0,1.3,2.2,2.3,Yes,3,3,1,No,Still Employed
EMP-109059,45,Non-Binary,Married,Brazil,Bachelor's Degree,6,Marketing,Brand Manager,Full-Time,Yes,2010-01-16,15.0,96563.95,15,14484.59,111048.54,Exceeds Expectations,3.9,3.3,4.5,1.3,Yes,1,4,6,Yes,Laid Off
EMP-109060,25,Non-Binary,Divorced,UAE,High School,0,Data Science,Data Scientist,Contract,No,2010-04-08,14.7,153664.38,10,15366.44,169030.82,Exceeds Expectations,2.4,1.1,4.0,3.5,No,10,4,0,No,Still Employed
EMP-109061,41,Male,Single,UAE,Bachelor's Degree,17,Legal,Legal Analyst,Full-Time,Hybrid,2022-07-19,2.5,175927.72,25,43981.93,219909.65,Meets Expectations,2.3,2.3,3.2,2.0,No,2,0,4,No,Still Employed
